uf,municipio,desastre,decreto_estadual,data_estadual,processo,data_dou,link,cobrade,slug,geocodigo,municipiocod_TSE,semana,ano
PB,Cuitegí,"ESTIAGEM, COBRADE: 1.4.1.1.0",42.159,27/12/2021,59051.014184/2021-75,07/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-30-de-5-de-janeiro-de-2022-372472506,,cuitegi-pb,2505204,20052,2,2022
PB,Duas Estradas,"ESTIAGEM, COBRADE: 1.4.1.1.0",42.159,27/12/2021,59051.014184/2021-75,07/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-30-de-5-de-janeiro-de-2022-372472506,,duas-estradas-pb,2505808,20176,2,2022
PB,Guarabira,"ESTIAGEM, COBRADE: 1.4.1.1.0",42.159,27/12/2021,59051.014184/2021-75,07/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-30-de-5-de-janeiro-de-2022-372472506,,guarabira-pb,2506301,20273,2,2022
PB,Gurinhém,"ESTIAGEM, COBRADE: 1.4.1.1.0",42.159,27/12/2021,59051.014184/2021-75,07/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-30-de-5-de-janeiro-de-2022-372472506,,gurinhem-pb,2506400,20290,2,2022
PB,Ibiára,"ESTIAGEM, COBRADE: 1.4.1.1.0",42.159,27/12/2021,59051.014184/2021-75,07/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-30-de-5-de-janeiro-de-2022-372472506,,ibiara-pb,2506608,20338,2,2022
PB,Igaracy,"ESTIAGEM, COBRADE: 1.4.1.1.0",42.159,27/12/2021,59051.014184/2021-75,07/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-30-de-5-de-janeiro-de-2022-372472506,,igaracy-pb,2502607,19534,2,2022
PB,Itaporanga,"ESTIAGEM, COBRADE: 1.4.1.1.0",42.159,27/12/2021,59051.014184/2021-75,07/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-30-de-5-de-janeiro-de-2022-372472506,,itaporanga-pb,2507002,20419,2,2022
PB,Itatuba,"ESTIAGEM, COBRADE: 1.4.1.1.0",42.159,27/12/2021,59051.014184/2021-75,07/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-30-de-5-de-janeiro-de-2022-372472506,,itatuba-pb,2507200,20451,2,2022
PB,Juarez Távora,"ESTIAGEM, COBRADE: 1.4.1.1.0",42.159,27/12/2021,59051.014184/2021-75,07/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-30-de-5-de-janeiro-de-2022-372472506,,juarez-tavora-pb,2507606,20532,2,2022
PB,Lagoa de Dentro,"ESTIAGEM, COBRADE: 1.4.1.1.0",42.159,27/12/2021,59051.014184/2021-75,07/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-30-de-5-de-janeiro-de-2022-372472506,,lagoa-de-dentro-pb,2508208,20656,2,2022
PB,Logradouro,"ESTIAGEM, COBRADE: 1.4.1.1.0",42.159,27/12/2021,59051.014184/2021-75,07/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-30-de-5-de-janeiro-de-2022-372472506,,logradouro-pb,2508554,19160,2,2022
PB,Malta,"ESTIAGEM, COBRADE: 1.4.1.1.0",42.159,27/12/2021,59051.014184/2021-75,07/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-30-de-5-de-janeiro-de-2022-372472506,,malta-pb,2508802,20770,2,2022
PB,Monteiro,"ESTIAGEM, COBRADE: 1.4.1.1.0",42.159,27/12/2021,59051.014184/2021-75,07/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-30-de-5-de-janeiro-de-2022-372472506,,monteiro-pb,2509701,20958,2,2022
PB,Ouro Velho,"ESTIAGEM, COBRADE: 1.4.1.1.0",42.159,27/12/2021,59051.014184/2021-75,07/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-30-de-5-de-janeiro-de-2022-372472506,,ouro-velho-pb,2510600,21130,2,2022
PB,Paulista,"ESTIAGEM, COBRADE: 1.4.1.1.0",42.159,27/12/2021,59051.014184/2021-75,07/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-30-de-5-de-janeiro-de-2022-372472506,,paulista-pb,2510907,21199,2,2022
PB,Pilar,"ESTIAGEM, COBRADE: 1.4.1.1.0",42.159,27/12/2021,59051.014184/2021-75,07/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-30-de-5-de-janeiro-de-2022-372472506,,pilar-pb,2511509,21318,2,2022
PB,Pilões,"ESTIAGEM, COBRADE: 1.4.1.1.0",42.159,27/12/2021,59051.014184/2021-75,07/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-30-de-5-de-janeiro-de-2022-372472506,,piloes-pb,2511608,21334,2,2022
PB,Pilõezinhos,"ESTIAGEM, COBRADE: 1.4.1.1.0",42.159,27/12/2021,59051.014184/2021-75,07/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-30-de-5-de-janeiro-de-2022-372472506,,piloezinhos-pb,2511707,21350,2,2022
PB,Pirpirituba,"ESTIAGEM, COBRADE: 1.4.1.1.0",42.159,27/12/2021,59051.014184/2021-75,07/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-30-de-5-de-janeiro-de-2022-372472506,,pirpirituba-pb,2511806,21377,2,2022
PB,Prata,"ESTIAGEM, COBRADE: 1.4.1.1.0",42.159,27/12/2021,59051.014184/2021-75,07/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-30-de-5-de-janeiro-de-2022-372472506,,prata-pb,2512200,21458,2,2022
PB,Riachão do Bacamarte,"ESTIAGEM, COBRADE: 1.4.1.1.0",42.159,27/12/2021,59051.014184/2021-75,07/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-30-de-5-de-janeiro-de-2022-372472506,,riachao-do-bacamarte-pb,2512754,19127,2,2022
PB,Santa Inês,"ESTIAGEM, COBRADE: 1.4.1.1.0",42.159,27/12/2021,59051.014184/2021-75,07/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-30-de-5-de-janeiro-de-2022-372472506,,santa-ines-pb,2513356,19569,2,2022
PB,Santana de Mangueira,"ESTIAGEM, COBRADE: 1.4.1.1.0",42.159,27/12/2021,59051.014184/2021-75,07/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-30-de-5-de-janeiro-de-2022-372472506,,santana-de-mangueira-pb,2513505,21717,2,2022
PB,São José dos Ramos,"ESTIAGEM, COBRADE: 1.4.1.1.0",42.159,27/12/2021,59051.014184/2021-75,07/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-30-de-5-de-janeiro-de-2022-372472506,,sao-jose-dos-ramos-pb,2514453,19046,2,2022
PB,Serra da Raiz,"ESTIAGEM, COBRADE: 1.4.1.1.0",42.159,27/12/2021,59051.014184/2021-75,07/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-30-de-5-de-janeiro-de-2022-372472506,,serra-da-raiz-pb,2515609,22136,2,2022
PB,Serra Grande,"ESTIAGEM, COBRADE: 1.4.1.1.0",42.159,27/12/2021,59051.014184/2021-75,07/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-30-de-5-de-janeiro-de-2022-372472506,,serra-grande-pb,2515708,22152,2,2022
PB,Serra Redonda,"ESTIAGEM, COBRADE: 1.4.1.1.0",42.159,27/12/2021,59051.014184/2021-75,07/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-30-de-5-de-janeiro-de-2022-372472506,,serra-redonda-pb,2515807,22179,2,2022
PB,Sertãozinho,"ESTIAGEM, COBRADE: 1.4.1.1.0",42.159,27/12/2021,59051.014184/2021-75,07/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-30-de-5-de-janeiro-de-2022-372472506,,sertaozinho-pb,2515930,19186,2,2022
PB,Sobrado,"ESTIAGEM, COBRADE: 1.4.1.1.0",42.159,27/12/2021,59051.014184/2021-75,07/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-30-de-5-de-janeiro-de-2022-372472506,,sobrado-pb,2515971,19020,2,2022
PB,Sumé,"ESTIAGEM, COBRADE: 1.4.1.1.0",42.159,27/12/2021,59051.014184/2021-75,07/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-30-de-5-de-janeiro-de-2022-372472506,,sume-pb,2516300,22276,2,2022
PB,Vista Serrana,"ESTIAGEM, COBRADE: 1.4.1.1.0",42.159,27/12/2021,59051.014184/2021-75,07/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-30-de-5-de-janeiro-de-2022-372472506,,vista-serrana-pb,2505501,20117,2,2022
BA,Caravelas,Chuvas Intensas - 1.3.2.1.4,111,13/12/2021,59051.014259/2022-07,10/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-47-de-7-de-janeiro-de-2022-372775457,1.3.2.1.4,caravelas-ba,2906907,34371,3,2022
BA,Paratinga,Alagamentos - 1.2.3.0.0,429,27/12/2021,59051.014254/2022-76,10/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-47-de-7-de-janeiro-de-2022-372775457,1.2.3.0.0,paratinga-ba,2923704,37753,3,2022
MA,Barra do Corda,Chuvas Intensas - 1.3.2.1.4,65,17/11/2021,59051.014044/2021-05,10/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-47-de-7-de-janeiro-de-2022-372775457,1.3.2.1.4,barra-do-corda-ma,2101608,7315,3,2022
MT,Santa Terezinha,Chuvas Intensas - 1.3.2.1.4,1.559,28/12/2021,59051.014223/2022-15,10/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-47-de-7-de-janeiro-de-2022-372775457,1.3.2.1.4,santa-terezinha-mt,5107776,91979,3,2022
RN,Nova Cruz,Estiagem - 1.4.1.1.0,132,16/12/2021,59051.014101/2021-48,10/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-47-de-7-de-janeiro-de-2022-372775457,1.4.1.1.0,nova-cruz-rn,2408300,17655,3,2022
RS,Novo Tiradentes,Estiagem - 1.4.1.1.0,2.017,20/12/2021,59051.014068/2021-56,10/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-47-de-7-de-janeiro-de-2022-372775457,1.4.1.1.0,novo-tiradentes-rs,4313441,87300,3,2022
RS,Pinhal,Estiagem - 1.4.1.1.0,3.231,21/12/2021,59051.014241/2022-05,10/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-47-de-7-de-janeiro-de-2022-372775457,1.4.1.1.0,pinhal-rs,4314456,85340,3,2022
RS,Soledade,Estiagem - 1.4.1.1.0,13.507,22/12/2021,59051.014217/2022-68,10/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-47-de-7-de-janeiro-de-2022-372775457,1.4.1.1.0,soledade-rs,4320800,89192,3,2022
SC,Catanduvas,Granizo - 1.3.2.1.3,2.758,30/10/2021,59051.014048/2021-85,10/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-47-de-7-de-janeiro-de-2022-372775457,1.3.2.1.3,catanduvas-sc,4204004,80772,3,2022
SC,Timbó Grande,Granizo - 1.3.2.1.3,0071,20/09/2021,59051.014049/2021-20,10/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-47-de-7-de-janeiro-de-2022-372775457,1.3.2.1.3,timbo-grande-sc,4218251,80209,3,2022
MG,Aricanduva,Chuvas Intensas - 1.3.2.1.4,67,12/11/2021,59051.014250/2022-98,11/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-71-de-10-de-janeiro-de-2022-373305765,1.3.2.1.4,aricanduva-mg,3104452,41700,3,2022
MG,Betim,Chuvas Intensas - 1.3.2.1.4,43.133,08/01/2022,59051.014289/2022-13,11/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-71-de-10-de-janeiro-de-2022-373305765,1.3.2.1.4,betim-mg,3106705,41335,3,2022
MG,Teófilo Otoni,Chuvas Intensas - 1.3.2.1.4,8.277,29/11/2021,59051.014276/2022-36,11/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-71-de-10-de-janeiro-de-2022-373305765,1.3.2.1.4,teofilo-otoni-mg,3168606,53716,3,2022
PA,Marabá,Inundações - 1.2.1.0.0,268,03/01/2022,59051.014291/2022-84,11/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-71-de-10-de-janeiro-de-2022-373305765,1.2.1.0.0,maraba-pa,1504208,4839,3,2022
PA,Pau DArco,Alagamento - 1.2.3.0.0,270,23/12/2021,59051.014290/2022-30,11/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-71-de-10-de-janeiro-de-2022-373305765,1.2.3.0.0,pau-darco-pa,1505551,4308,3,2022
BA,Teolândia,Chuvas Intensas - 1.3.2.1.4,148,26/12/2021,59051.014156/2021-58,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.3.2.1.4,teolandia-ba,2931608,39314,3,2022
BA,Palmas de Monte Alto,Chuvas Intensas - 1.3.2.1.4,211,27/12/2021,59051.014196/2022-81,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.3.2.1.4,palmas-de-monte-alto-ba,2923407,37699,3,2022
BA,Itajuípe,Chuvas Intensas - 1.3.2.1.4,105,25/12/2021,59051.014228/2022-48,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.3.2.1.4,itajuipe-ba,2915502,36110,3,2022
CE,Crateús,Estiagem - 1.4.1.1.0,985,01/12/2021,59051.014066/2021-67,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.4.1.1.0,crateus-ce,2304103,13838,3,2022
MG,Divisópolis,Enxurradas - 1.2.2.0.0,099,27/12/2021,59051.014321/2022-52,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.2.2.0.0,divisopolis-mg,3122454,40142,3,2022
PR,Irati,Granizo - 1.3.2.1.3,569,31/12/2021,59051.014220/2022-81,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.3.2.1.3,irati-pr,4110706,76074,3,2022
PR,Paulo Frontin,Granizo - 1.3.2.1.3,128,04/01/2022,59051.014279/2022-70,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.3.2.1.3,paulo-frontin-pr,4118709,77550,3,2022
RJ,Rio Claro,Chuvas Intensas - 1.3.2.1.4,3435,20/12/2021,59051.014222/2022-71,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.3.2.1.4,rio-claro-rj,3304409,58874,3,2022
RJ,Itaperuna,Chuvas Intensas - 1.3.2.1.4,6674,03/01/2022,59051.014268/2022-90,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.3.2.1.4,itaperuna-rj,3302205,58432,3,2022
RN,Severiano Melo,Estiagem - 1.4.1.1.0,041,16/11/2021,59051.014122/2021-63,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.4.1.1.0,severiano-melo-rn,2413607,18694,3,2022
RN,Jaçanã,Seca - 1.4.1.2.0,252,30/11/2021,59051.014173/2021-95,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.4.1.2.0,jacana-rn,2405009,16977,3,2022
RN,Serra de São Bento,Seca - 1.4.1.2.0,090,20/12/2021,59051.014174/2021-30,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.4.1.2.0,serra-de-sao-bento-rn,2413300,18635,3,2022
RN,Caiçara do Norte,Seca - 1.4.1.2.0,038,22/12/2021,59051.014170/2021-51,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.4.1.2.0,caicara-do-norte-rn,2401859,16047,3,2022
RN,Lajes,Seca - 1.4.1.2.0,053,28/12/2021,59051.014242/2022-41,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.4.1.2.0,lajes-rn,2406700,17337,3,2022
RS,Doutor Ricardo,Estiagem - 1.4.1.1.0,091,20/12/2021,59051.014233/2022-51,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.4.1.1.0,doutor-ricardo-rs,4306759,88307,3,2022
RS,Tenente Portela,Estiagem - 1.4.1.1.0,471,30/12/2021,59051.014305/2022-60,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.4.1.1.0,tenente-portela-rs,4321402,89311,3,2022
RS,Caiçara,Estiagem - 1.4.1.1.0,36,21/12/2021,59051.014303/2022-71,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.4.1.1.0,caicara-rs,4303400,85677,3,2022
RS,Tiradentes do Sul,Estiagem - 1.4.1.1.0,072,22/12/2021,59051.014231/2022-61,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.4.1.1.0,tiradentes-do-sul-rs,4321477,87963,3,2022
RS,Iraí,Estiagem - 1.4.1.1.0,01,06/01/2022,59051.014280/2022-02,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.4.1.1.0,irai-rs,4310504,87114,3,2022
RS,Vespasiano Correa,Estiagem - 1.4.1.1.0,77,22/12/2021,59051.014299/2022-41,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.4.1.1.0,vespasiano-correa-rs,4322855,88781,3,2022
RS,Ametista do Sul,Estiagem - 1.4.1.1.0,1.763,04/12/2021,59051.014301/2022-81,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.4.1.1.0,ametista-do-sul-rs,4300646,86304,3,2022
RS,Palmeira das Missões,Estiagem - 1.4.1.1.0,246,27/12/2021,59051.014234/2022-03,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.4.1.1.0,palmeira-das-missoes-rs,4313706,87777,3,2022
RS,Barra do Rio Azul,Estiagem - 1.4.1.1.0,1.299,28/12/2021,59051.014270/2022-69,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.4.1.1.0,barra-do-rio-azul-rs,4301925,86380,3,2022
RS,Boqueirão do Leão,Estiagem - 1.4.1.1.0,2265,29/12/2021,59051.014232/2022-14,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.4.1.1.0,boqueirao-do-leao-rs,4302451,84921,3,2022
RS,Severiano de Almeida,Estiagem - 1.4.1.1.0,3.463,29/12/2021,59051.014269/2022-34,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.4.1.1.0,severiano-de-almeida-rs,4320602,89133,3,2022
RS,Marcelino Ramos,Estiagem - 1.4.1.1.0,306,29/12/2021,59051.014224/2022-60,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.4.1.1.0,marcelino-ramos-rs,4311908,87394,3,2022
RS,Roca Sales,Estiagem - 1.4.1.1.0,2731,29/12/2021,59051.014304/2022-15,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.4.1.1.0,roca-sales-rs,4315800,88196,3,2022
RS,São Valentim,Estiagem - 1.4.1.1.0,424,30/12/2021,59051.014274/2022-47,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.4.1.1.0,sao-valentim-rs,4319703,88978,3,2022
RS,Augusto Pestana,Estiagem - 1.4.1.1.0,4430,30/12/2021,59051.014300/2022-37,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.4.1.1.0,augusto-pestana-rs,4301503,85294,3,2022
RS,Coqueiros do Sul,Estiagem - 1.4.1.1.0,082,30/12/2021,59051.014277/2022-81,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.4.1.1.0,coqueiros-do-sul-rs,4305850,86606,3,2022
RS,Itatiba do Sul,Estiagem - 1.4.1.1.0,2368,30/12/2021,59051.014281/2022-49,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.4.1.1.0,itatiba-do-sul-rs,4310702,87157,3,2022
RS,Ijuí,Estiagem - 1.4.1.1.0,7.748,30/12/2021,59051.014230/2022-17,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.4.1.1.0,ijui-rs,4310207,87050,3,2022
RS,São João da Urtiga,Estiagem - 1.4.1.1.0,2251,03/01/2022,59051.014282/2022-93,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.4.1.1.0,sao-joao-da-urtiga-rs,4318424,84859,3,2022
RS,Sinimbu,Estiagem - 1.4.1.1.0,2.785,03/01/2022,59051.014283/2022-38,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.4.1.1.0,sinimbu-rs,4320677,87947,3,2022
RS,Montauri,Estiagem - 1.4.1.1.0,1.436,03/01/2022,59051.014286/2022-71,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.4.1.1.0,montauri-rs,4312351,85820,3,2022
RS,Sananduva,Estiagem - 1.4.1.1.0,7219,05/01/2022,59051.014284/2022-82,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.4.1.1.0,sananduva-rs,4316600,88358,3,2022
RS,Paulo Bento,Estiagem - 1.4.1.1.0,2818,05/01/2022,59051.014306/2022-12,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.4.1.1.0,paulo-bento-rs,4314134,89346,3,2022
RS,Vitória das Missões,Estiagem - 1.4.1.1.0,2.388,06/01/2022,59051.014302/2022-26,12/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-75-de-11-de-janeiro-de-2022-373327073,1.4.1.1.0,vitoria-das-missoes-rs,4323754,88129,3,2022
PR,Ampére,Estiagem - 1.4.1.1.0,10002,30/12/2021,59051.014309/2022-48,13/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-109-de-12-de-janeiro-de-2022-373601437,1.4.1.1.0,ampere-pr,4101002,74179,3,2022
PR,Ariranha do Ivaí,Estiagem - 1.4.1.1.0,10002,30/12/2021,59051.014309/2022-48,13/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-109-de-12-de-janeiro-de-2022-373601437,1.4.1.1.0,ariranha-do-ivai-pr,4101853,75086,3,2022
PR,Assis Chateaubriand,Estiagem - 1.4.1.1.0,10002,30/12/2021,59051.014309/2022-48,13/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-109-de-12-de-janeiro-de-2022-373601437,1.4.1.1.0,assis-chateaubriand-pr,4102000,79537,3,2022
PR,Barbosa Ferraz,Estiagem - 1.4.1.1.0,10002,30/12/2021,59051.014309/2022-48,13/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-109-de-12-de-janeiro-de-2022-373601437,1.4.1.1.0,barbosa-ferraz-pr,4102505,74470,3,2022
PR,Bela Vista da Caroba,Estiagem - 1.4.1.1.0,10002,30/12/2021,59051.014309/2022-48,13/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-109-de-12-de-janeiro-de-2022-373601437,1.4.1.1.0,bela-vista-da-caroba-pr,4102752,75124,3,2022
PR,Boa Esperança do Iguaçu,Estiagem - 1.4.1.1.0,10002,30/12/2021,59051.014309/2022-48,13/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-109-de-12-de-janeiro-de-2022-373601437,1.4.1.1.0,boa-esperanca-do-iguacu-pr,4103024,74144,3,2022
PR,Bom Sucesso do Sul,Estiagem - 1.4.1.1.0,10002,30/12/2021,59051.014309/2022-48,13/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-109-de-12-de-janeiro-de-2022-373601437,1.4.1.1.0,bom-sucesso-do-sul-pr,4103222,74160,3,2022
PR,Borrazópolis,Estiagem - 1.4.1.1.0,10002,30/12/2021,59051.014309/2022-48,13/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-109-de-12-de-janeiro-de-2022-373601437,1.4.1.1.0,borrazopolis-pr,4103305,74632,3,2022
PR,Califórnia,Estiagem - 1.4.1.1.0,10002,30/12/2021,59051.014309/2022-48,13/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-109-de-12-de-janeiro-de-2022-373601437,1.4.1.1.0,california-pr,4103503,74675,3,2022
PR,Campo Magro,Estiagem - 1.4.1.1.0,10002,30/12/2021,59051.014309/2022-48,13/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-109-de-12-de-janeiro-de-2022-373601437,1.4.1.1.0,campo-magro-pr,4104253,75205,3,2022
PR,Capanema,Estiagem - 1.4.1.1.0,10002,30/12/2021,59051.014309/2022-48,13/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-109-de-12-de-janeiro-de-2022-373601437,1.4.1.1.0,capanema-pr,4104501,74870,3,2022
PR,Capitão Leônidas Marques,Estiagem - 1.4.1.1.0,10002,30/12/2021,59051.014309/2022-48,13/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-109-de-12-de-janeiro-de-2022-373601437,1.4.1.1.0,capitao-leonidas-marques-pr,4104600,74896,3,2022
PR,Chopinzinho,Estiagem - 1.4.1.1.0,10002,30/12/2021,59051.014309/2022-48,13/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-109-de-12-de-janeiro-de-2022-373601437,1.4.1.1.0,chopinzinho-pr,4105409,75035,3,2022
PR,Coronel Vivida,Estiagem - 1.4.1.1.0,10002,30/12/2021,59051.014309/2022-48,13/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-109-de-12-de-janeiro-de-2022-373601437,1.4.1.1.0,coronel-vivida-pr,4106506,75272,3,2022
PR,Cruz Machado,Estiagem - 1.4.1.1.0,10002,30/12/2021,59051.014309/2022-48,13/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-109-de-12-de-janeiro-de-2022-373601437,1.4.1.1.0,cruz-machado-pr,4106803,75337,3,2022
PR,Cruzeiro do Oeste,Estiagem - 1.4.1.1.0,10002,30/12/2021,59051.014309/2022-48,13/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-109-de-12-de-janeiro-de-2022-373601437,1.4.1.1.0,cruzeiro-do-oeste-pr,4106605,75299,3,2022
PR,Diamante DOeste,Estiagem - 1.4.1.1.0,10002,30/12/2021,59051.014309/2022-48,13/01/2022,https://www.in.gov.br/en/web/dou/-/portaria-n-109-de-12-de-janeiro-de-2022-373601437,1.4.1.1.0,diamante-doeste-pr,4107157,75400,3,2022
